case_id,category,local_index,expected_valid,observed_valid,expected_first_control,observed_first_control,expected_control_hit,false_accept,false_reject,clean_rejection,artifact_hash,elapsed_seconds,detail
invalid-document_hash-0016,document_hash,16,False,False,document_hash,document_hash,True,False,False,True,d7f1df7c35612c3e652758ed0c3363672019665638d8cc6717e61077f0822b6a,0.074437750,artifact document hash matches exact problem document
invalid-document_hash-0017,document_hash,17,False,False,document_hash,document_hash,True,False,False,True,26938a488e21a54e1de8b483f3548210e83efb7f59700e2432dc5ea86e533c70,0.075050833,artifact document hash matches exact problem document
invalid-document_hash-0018,document_hash,18,False,False,document_hash,document_hash,True,False,False,True,209b95729da8e773f9e426accb40e6f955e678082f5f10b39dc550ae205bb409,0.074844584,artifact document hash matches exact problem document
invalid-document_hash-0019,document_hash,19,False,False,document_hash,document_hash,True,False,False,True,a6cb3b52f63e86f480938f1258b18f5d5f7b2c4b2bdab5b21b1c68cb81380731,0.074536792,artifact document hash matches exact problem document
invalid-document_hash-0020,document_hash,20,False,False,document_hash,document_hash,True,False,False,True,5fb440e132bf65e44eba540932af558280c1e0bb397cf70afaec53f5204dcd3b,0.075978666,artifact document hash matches exact problem document
invalid-document_hash-0021,document_hash,21,False,False,document_hash,document_hash,True,False,False,True,98b9947c3a34912ce24f32b813e45b04a2257a2474df226180daa241ece14fa7,0.075182458,artifact document hash matches exact problem document
invalid-document_hash-0022,document_hash,22,False,False,document_hash,document_hash,True,False,False,True,a41974000cefddc53164b539a925c8bb89465cf9bc054d5c0633e8043a69325b,0.075259042,artifact document hash matches exact problem document
invalid-document_hash-0023,document_hash,23,False,False,document_hash,document_hash,True,False,False,True,f0758f16293c49024943d2bc463fdea9a78e633c6cacf45b77fb591d7a32da65,0.075056083,artifact document hash matches exact problem document
invalid-document_hash-0024,document_hash,24,False,False,document_hash,document_hash,True,False,False,True,a5de55b79b50a5a57f4a7db1f730651f90395b5d1617b41e26307875cd44f877,0.075504458,artifact document hash matches exact problem document
invalid-document_hash-0025,document_hash,25,False,False,document_hash,document_hash,True,False,False,True,52766b762e7f3e5e98d77e6daa6721ef39efc035d6fb4fcece175e0df89d23f6,0.076120708,artifact document hash matches exact problem document
invalid-document_hash-0026,document_hash,26,False,False,document_hash,document_hash,True,False,False,True,c0963ff6a2b9f049260f5ffc7fb6719d91229ab2bde42c63d4eebe8bf7a00a7c,0.075699041,artifact document hash matches exact problem document
invalid-document_hash-0027,document_hash,27,False,False,document_hash,document_hash,True,False,False,True,ea29d03a76168f609332e96f270f3b74f6abd400a03eb0e274fe6a14e4a3afba,0.074890916,artifact document hash matches exact problem document
invalid-document_hash-0028,document_hash,28,False,False,document_hash,document_hash,True,False,False,True,26a0313f13107ded91f1963c9635152b146294a0d73933f01a61b3b719dad5aa,0.075920167,artifact document hash matches exact problem document
invalid-document_hash-0029,document_hash,29,False,False,document_hash,document_hash,True,False,False,True,6c2246567c56571c8694d1c4b67dfa9ec188266173708b1be00c707c6c488b7a,0.075035334,artifact document hash matches exact problem document
invalid-document_hash-0030,document_hash,30,False,False,document_hash,document_hash,True,False,False,True,e27aef0736aa8404edc335ece8598d808fee5bcdc36596eb0861ab4d41aa0e09,0.074911917,artifact document hash matches exact problem document
invalid-document_hash-0031,document_hash,31,False,False,document_hash,document_hash,True,False,False,True,ba75b8dead925ebd33c2768f40d9d1998668b5876e2f5813e426e91f3d9e1830,0.075671958,artifact document hash matches exact problem document
invalid-document_hash-0032,document_hash,32,False,False,document_hash,document_hash,True,False,False,True,4c7767beb62243546c2c6d75eeacba7c70f33ba1f47f57f1c4ae942cfc7acdcc,0.074448042,artifact document hash matches exact problem document
invalid-document_hash-0033,document_hash,33,False,False,document_hash,document_hash,True,False,False,True,046b79c1b0bb12119777d0b722fa0b92e3d21982deede9742229c88ca1611f87,0.079831041,artifact document hash matches exact problem document
invalid-document_hash-0034,document_hash,34,False,False,document_hash,document_hash,True,False,False,True,e3e9bc065c3ccf688d8fb2e8ef29bc9c4584da1d51a18184b107f69c3422cea2,0.076456542,artifact document hash matches exact problem document
invalid-document_hash-0035,document_hash,35,False,False,document_hash,document_hash,True,False,False,True,a0186e88b04b319bbf6ea616b8f9eb0fe80f25612963de5d948a6bb593a1fa5b,0.074630125,artifact document hash matches exact problem document
invalid-document_hash-0036,document_hash,36,False,False,document_hash,document_hash,True,False,False,True,e75780cc1de47bd5e3605eddb60e040d0e4ff185b9218c8411f1e52e787dfd6c,0.075079000,artifact document hash matches exact problem document
invalid-document_hash-0037,document_hash,37,False,False,document_hash,document_hash,True,False,False,True,ba0560482b89c540127df267cd0dd9755740da922b9ce9b3e5a97d29d3ae1ac9,0.075125667,artifact document hash matches exact problem document
invalid-document_hash-0038,document_hash,38,False,False,document_hash,document_hash,True,False,False,True,cb69b5f9afd3d46644c21e41509d6fe334db4fda23c128b05416b6d3d8a0e2c0,0.074906042,artifact document hash matches exact problem document
invalid-document_hash-0039,document_hash,39,False,False,document_hash,document_hash,True,False,False,True,3d288183e113f73800917ee6ef13eac6f841f38c95c10df0666a4b22c92b1cc8,0.075064375,artifact document hash matches exact problem document
invalid-document_hash-0040,document_hash,40,False,False,document_hash,document_hash,True,False,False,True,5d964a8fd46adea3e0a320314babacbb0f9b31da55eea3d4e0bc0bcfc520481d,0.075591250,artifact document hash matches exact problem document
invalid-document_hash-0041,document_hash,41,False,False,document_hash,document_hash,True,False,False,True,46534d3fed2c608235777225b125bdf1376fc6385e782b23c9e71b2173508292,0.075686292,artifact document hash matches exact problem document
invalid-document_hash-0042,document_hash,42,False,False,document_hash,document_hash,True,False,False,True,4ac4c6535f7362364fc6ea91149ed8ccb187cbb66cc7475840c092607e6e058a,0.075989000,artifact document hash matches exact problem document
invalid-document_hash-0043,document_hash,43,False,False,document_hash,document_hash,True,False,False,True,ae13f835ed1eb3fcec3bc2a258ea8bb371a9606b17368ec0211d617c27e92b52,0.075327375,artifact document hash matches exact problem document
invalid-document_hash-0044,document_hash,44,False,False,document_hash,document_hash,True,False,False,True,fd4a273f7b6da9ccf5a74a7855bc94b02359fdf9329dcf8faf17bb75791ae36f,0.075478792,artifact document hash matches exact problem document
invalid-document_hash-0045,document_hash,45,False,False,document_hash,document_hash,True,False,False,True,86109c60c25525674953193c93a5a89147bcea2b33c57c563e9845026d28ad93,0.075916458,artifact document hash matches exact problem document
invalid-document_hash-0046,document_hash,46,False,False,document_hash,document_hash,True,False,False,True,254ce786181c89d043dac0bde7574ec82f34e04496c8fd8852a1facb6d16a4ab,0.076190083,artifact document hash matches exact problem document
invalid-document_hash-0047,document_hash,47,False,False,document_hash,document_hash,True,False,False,True,1d67575e832f4edade411c2c77a6beb2c5e2927e97cd3d27d4a1999caac9b613,0.075505250,artifact document hash matches exact problem document
invalid-document_hash-0048,document_hash,48,False,False,document_hash,document_hash,True,False,False,True,2c81ff87f930c9e20175956226f89259e5f28632f75ca68597330b8416be0990,0.076476833,artifact document hash matches exact problem document
invalid-document_hash-0049,document_hash,49,False,False,document_hash,document_hash,True,False,False,True,02246a7ce68147e80b74ea47fc6e5a3196e82668835a7d80d6eb01185fa670a7,0.076333666,artifact document hash matches exact problem document
invalid-document_hash-0050,document_hash,50,False,False,document_hash,document_hash,True,False,False,True,65c1b19cf779335d65c88b66abca909b55e57e28c3c24a33b5be3b82dde3f5c2,0.075569375,artifact document hash matches exact problem document
invalid-document_hash-0051,document_hash,51,False,False,document_hash,document_hash,True,False,False,True,c0df6c3094e02ca7786ebf326feaab615e5352ff6fe478a768b104c4acea8bca,0.075492041,artifact document hash matches exact problem document
invalid-document_hash-0052,document_hash,52,False,False,document_hash,document_hash,True,False,False,True,bdbf0fa06a59cf30b9602d507a5b84e649ff571e8f578b8515aa04e54a1390bb,0.076033833,artifact document hash matches exact problem document
invalid-document_hash-0053,document_hash,53,False,False,document_hash,document_hash,True,False,False,True,71259b3031ce750f20a7e0c7492cae80f11a954727befa8a893fb82ed05d7351,0.075206416,artifact document hash matches exact problem document
invalid-document_hash-0054,document_hash,54,False,False,document_hash,document_hash,True,False,False,True,c1fe9798fea8fcc45a598b5883695a70ff48ec7b107deb9d5a735620ff731e65,0.075757917,artifact document hash matches exact problem document
invalid-document_hash-0055,document_hash,55,False,False,document_hash,document_hash,True,False,False,True,5ecaabe9657c2cb7cba72af1f8b3b32d626e56678285a9caaec477effd40d4d5,0.076361000,artifact document hash matches exact problem document
invalid-document_hash-0056,document_hash,56,False,False,document_hash,document_hash,True,False,False,True,ebddfa14436147f3051f4c79a73cc9ec815db183de3b076422ad4aa4e0f70572,0.073695833,artifact document hash matches exact problem document
invalid-document_hash-0057,document_hash,57,False,False,document_hash,document_hash,True,False,False,True,443d50f1b252fc0a91aa5c6c051591733028f73d366a03cf217f3cee1cfca280,0.074347917,artifact document hash matches exact problem document
invalid-document_hash-0058,document_hash,58,False,False,document_hash,document_hash,True,False,False,True,0f2fcbc75cf92bb2c3f7a1145e211033fc3cd89b0b85cfe16ab028a3d4b18ace,0.075969000,artifact document hash matches exact problem document
invalid-document_hash-0059,document_hash,59,False,False,document_hash,document_hash,True,False,False,True,be44a6e56d6141fcdcf51c587702ddb32b3d3846c0b1adf256b0bda6a4ab4119,0.075887958,artifact document hash matches exact problem document
invalid-document_hash-0060,document_hash,60,False,False,document_hash,document_hash,True,False,False,True,bd519b9b56d88ee27f0b330470893c529f5f54381a0dddedfeec3152d0b4b494,0.075236666,artifact document hash matches exact problem document
invalid-document_hash-0061,document_hash,61,False,False,document_hash,document_hash,True,False,False,True,6c40027ba7b5d79bd77868ef136953acd47460e7d57cab446d21e2a8d9168e71,0.075153625,artifact document hash matches exact problem document
invalid-document_hash-0062,document_hash,62,False,False,document_hash,document_hash,True,False,False,True,2238385e190e05740a958df06aae7500d6f9eee381c8623c6e3b39140114ceb0,0.075508917,artifact document hash matches exact problem document
invalid-document_hash-0063,document_hash,63,False,False,document_hash,document_hash,True,False,False,True,2452873c4dfe85307b0a88695edad4049ca29d021cc4b24e6dae0fef482b6ae5,0.075795875,artifact document hash matches exact problem document
invalid-document_hash-0064,document_hash,64,False,False,document_hash,document_hash,True,False,False,True,2b702dc59b18ddc8356addeaca4784d53dafc60e070b2ba8b835cbd585aa1de0,0.075449167,artifact document hash matches exact problem document
invalid-document_hash-0065,document_hash,65,False,False,document_hash,document_hash,True,False,False,True,50cb152178bab148d9d917627a98b66ea87e9dad9c3107262fc90a88c9c7875b,0.075901667,artifact document hash matches exact problem document
invalid-document_hash-0066,document_hash,66,False,False,document_hash,document_hash,True,False,False,True,f2a922c932251c4c7e2f3a1a2e4b60c215a46f15a2ee3172f11cd72fa37669aa,0.076170375,artifact document hash matches exact problem document
invalid-document_hash-0067,document_hash,67,False,False,document_hash,document_hash,True,False,False,True,b7ddf610b4f0c2c0d4aee5a73eb082aa7407fe91c9fae8eeecfec249bccec77e,0.075586167,artifact document hash matches exact problem document
invalid-document_hash-0068,document_hash,68,False,False,document_hash,document_hash,True,False,False,True,38d1e48a792eb8f0559900d9427c91280532c0ad3085e16d654ebb80291d9837,0.075472958,artifact document hash matches exact problem document
invalid-document_hash-0069,document_hash,69,False,False,document_hash,document_hash,True,False,False,True,8889e5245faf36d6eac394b88e42628f7bc1e5a0c82c643726434cfb89b5461b,0.076158083,artifact document hash matches exact problem document
invalid-document_hash-0070,document_hash,70,False,False,document_hash,document_hash,True,False,False,True,4e1a805b34bd81bb7b6e600b73dd83e472602f638f0081af244fbd2097bcaaef,0.076522875,artifact document hash matches exact problem document
invalid-document_hash-0071,document_hash,71,False,False,document_hash,document_hash,True,False,False,True,30710252e0fd15b03b42689679328795ca93651f22a3310e6c629f96f7648ee0,0.075767375,artifact document hash matches exact problem document
invalid-document_hash-0072,document_hash,72,False,False,document_hash,document_hash,True,False,False,True,c5ab7884d3c8456acfc8e16bcd64c7a26af09020d9d392a070f290dc4c8b530f,0.076128583,artifact document hash matches exact problem document
invalid-document_hash-0073,document_hash,73,False,False,document_hash,document_hash,True,False,False,True,ea8f906faa392ab1a2d275e170a3eb53635cfaa6491d64439d41d77ff0f309cc,0.075610625,artifact document hash matches exact problem document
invalid-document_hash-0074,document_hash,74,False,False,document_hash,document_hash,True,False,False,True,f82132249f62e155d1383be3704ce1aa86c758275ccda632d66dd645049df2f7,0.075441542,artifact document hash matches exact problem document
invalid-document_hash-0075,document_hash,75,False,False,document_hash,document_hash,True,False,False,True,35d6dd81ea79a47b2f93446f848c774ba29e07b07c9e9a4eebfb740917f30fb4,0.075506708,artifact document hash matches exact problem document
invalid-document_hash-0076,document_hash,76,False,False,document_hash,document_hash,True,False,False,True,70c8b1029e8ff43d2a504157a361fefd0c428cc742dae0a2a7da41e4422b8e8d,0.075780250,artifact document hash matches exact problem document
